DevEUI,Status,Atividade,Porta
0080e11500216400,Na NLT,Não ativo, desconhecida
0080e11500216402,Na NLT,Não ativo, desconhecida
0080e11500216403,Na NLT,Não ativo, desconhecida
0080e11500216408,Na NLT,Não ativo, desconhecida
0080e11500216409,Na NLT,Não ativo, desconhecida
0080e1150021640a,Na NLT,Não ativo, desconhecida
0080e1150021640b,Na NLT,Não ativo, desconhecida
0080e1150021640c,Na NLT,Não ativo, desconhecida
0080e1150021640d,Na NLT,Não ativo, desconhecida
0080e1150021640f,Na NLT,Não ativo, desconhecida
0080e11500216410,Na NLT,Não ativo, desconhecida
0080e11500216411,Na NLT,Não ativo, desconhecida
0080e11500216412,Na NLT,Não ativo, desconhecida
0080e11500216413,Na NLT,Não ativo, desconhecida
0080e11500216414,Na NLT,Não ativo, desconhecida
0080e11500216415,Na NLT,Não ativo, desconhecida
0080e11500216416,Na NLT,Não ativo,8
0080e11500216417,Na NLT,Não ativo, desconhecida
0080e11500216418,Na NLT,Não ativo, desconhecida
0080e1150021641a,Na NLT,Não ativo, desconhecida
0080e1150021641b,Na NLT,Não ativo, desconhecida
0080e11500216424,Na NLT,Não ativo, desconhecida
0080e11500216425,Na NLT,Não ativo, desconhecida
0080e11500216426,Na NLT,Não ativo, desconhecida
0080e11500216427,Na NLT,Não ativo, desconhecida
0080e11500216429,Na NLT,Não ativo, desconhecida
0080e1150021642a,Na NLT,Não ativo, desconhecida
0080e1150021642b,Na NLT,Não ativo, desconhecida
0080e1150021642c,Na NLT,Não ativo, desconhecida
0080e1150021642f,Na NLT,Não ativo, desconhecida
0080e11500216438,Na NLT,Não ativo, desconhecida
0080e11500216439,Na NLT,Não ativo, desconhecida
0080e1150021643a,Na NLT,Não ativo,8
0080e1150021643b,Na NLT,Não ativo, desconhecida
0080e1150021643c,Na NLT,Não ativo, desconhecida
0080e1150021643d,Na NLT,Ativo,8
0080e1150021643f,Na NLT,Não ativo, desconhecida
0080e11500216440,Na NLT,Não ativo, desconhecida
0080e11500216441,Na NLT,Não ativo, desconhecida
0080e11500216442,Na NLT,Não ativo, desconhecida
0080e11500216443,Na NLT,Não ativo, desconhecida
0080e11500216444,Na NLT,Não ativo, desconhecida
0080e11500216445,Na NLT,Não ativo, desconhecida
0080e11500216446,Na NLT,Não ativo, desconhecida
0080e11500216447,Na NLT,Não ativo, desconhecida
0080e11500216448,Na NLT,Não ativo, desconhecida
0080e11500216449,Na NLT,Não ativo, desconhecida
0080e1150021644b,Na NLT,Não ativo, desconhecida
0080e1150021644c,Na NLT,Não ativo, desconhecida
0080e1150021644d,Na NLT,Não ativo,8
0080e1150021644e,Na NLT,Não ativo, desconhecida
0080e11500216450,Na NLT,Não ativo, desconhecida
0080e11500216451,Na NLT,Não ativo, desconhecida
0080e11500216452,Na NLT,Não ativo, desconhecida
0080e11500216453,Na NLT,Não ativo, desconhecida
0080e11500216454,Na NLT,Não ativo, desconhecida
0080e11500216455,Na NLT,Não ativo, desconhecida
0080e11500216457,Na NLT,Não ativo, desconhecida
0080e11500216458,Na NLT,Não ativo, desconhecida
0080e11500216459,Na NLT,Não ativo, desconhecida
0080e1150021645a,Na NLT,Não ativo, desconhecida
0080e1150021645b,Na NLT,Não ativo, desconhecida
0080e11500216469,Na NLT,Não ativo, desconhecida
0080e1150021646a,Na NLT,Não ativo, desconhecida
0080e1150021646c,Na NLT,Não ativo, desconhecida
0080e11500216479,Na NLT,Não ativo, desconhecida
0080e11500216483,Na NLT,Não ativo, desconhecida
0080e11500216484,Na NLT,Não ativo, desconhecida
0080e11500216493,Fora da NLT,Não ativo, desconhecida
0080e11500216494,Na NLT,Não ativo, desconhecida
0080e11500216495,Na NLT,Não ativo, desconhecida
0080e11500216496,Na NLT,Não ativo, desconhecida
0080e11500216499,Fora da NLT,Não ativo, desconhecida
0080e1150021649a,Na NLT,Não ativo, desconhecida
0080e1150021649b,Na NLT,Não ativo, desconhecida
0080e1150021649c,Na NLT,Não ativo, desconhecida
0080e1150021649d,Na NLT,Não ativo, desconhecida
0080e1150021649e,Na NLT,Não ativo, desconhecida
0080e1150021649f,Na NLT,Não ativo, desconhecida
0080e115002164a0,Na NLT,Ativo,8
0080e115002164a1,Na NLT,Não ativo, desconhecida
0080e115002164a2,Na NLT,Não ativo, desconhecida
0080e115002164a3,Na NLT,Não ativo, desconhecida
0080e115002164a4,Na NLT,Não ativo, desconhecida
0080e115002164a5,Na NLT,Não ativo, desconhecida
0080e115002164a6,Na NLT,Ativo,8
0080e115002164a7,Na NLT,Não ativo, desconhecida
0080e115002164a8,Na NLT,Não ativo, desconhecida
0080e115002164a9,Na NLT,Ativo,8
0080e115002164aa,Na NLT,Não ativo,8
0080e115002164ab,Na NLT,Não ativo, desconhecida
0080e115002164ac,Na NLT,Não ativo, desconhecida
0080e115002164ad,Na NLT,Não ativo, desconhecida
0080e115002164ae,Na NLT,Não ativo, desconhecida
0080e115002164af,Na NLT,Não ativo, desconhecida
0080e115002164b0,Na NLT,Não ativo, desconhecida
0080e115002164b1,Na NLT,Não ativo, desconhecida
0080e115002164b2,Na NLT,Não ativo, desconhecida
0080e115002164b3,Na NLT,Não ativo, desconhecida
0080e115002164b4,Na NLT,Ativo,8
0080e115002164b5,Na NLT,Não ativo, desconhecida
0080e115002164b6,Na NLT,Não ativo, desconhecida
0080e115002164b7,Na NLT,Não ativo, desconhecida
0080e115002164b8,Na NLT,Não ativo, desconhecida
0080e115002164b9,Na NLT,Não ativo, desconhecida
0080e115002164ba,Na NLT,Não ativo, desconhecida
0080e115002164bf,Na NLT,Não ativo, desconhecida
0080e115002164c0,Na NLT,Não ativo, desconhecida
0080e115002164c4,Na NLT,Não ativo, desconhecida
0080e115002164c5,Na NLT,Não ativo, desconhecida
0080e115002164c6,Na NLT,Não ativo, desconhecida
0080e115002164c7,Na NLT,Não ativo, desconhecida
0080e115002164c8,Na NLT,Não ativo, desconhecida
0080e115002164c9,Na NLT,Não ativo, desconhecida
0080e115002164ca,Na NLT,Ativo, desconhecida
0080e115002164cb,Na NLT,Não ativo, desconhecida
0080e115002164cc,Na NLT,Não ativo, desconhecida
0080e115002164cd,Na NLT,Não ativo, desconhecida
0080e115002164ce,Na NLT,Não ativo, desconhecida
0080e115002164cf,Na NLT,Não ativo, desconhecida
0080e115002164d1,Na NLT,Não ativo, desconhecida
0080e115002164d2,Na NLT,Não ativo, desconhecida
0080e115002164d3,Na NLT,Não ativo, desconhecida
0080e115002164d4,Na NLT,Não ativo, desconhecida
0080e115002164d5,Na NLT,Não ativo, desconhecida
0080e115002164e1,Na NLT,Não ativo, desconhecida
0080e115002164e2,Na NLT,Não ativo, desconhecida
0080e115002164e8,Na NLT,Ativo, desconhecida
0080e115002164e9,Na NLT,Ativo,8
0080e115002164ed,Na NLT,Não ativo, desconhecida
0080e115002164ee,Na NLT,Não ativo, desconhecida
0080e115002164ef,Na NLT,Não ativo, desconhecida
0080e115002164f2,Na NLT,Não ativo, desconhecida
0080e115002164f3,Na NLT,Não ativo, desconhecida
0080e115002164f4,Na NLT,Não ativo, desconhecida
0080e115002164f5,Na NLT,Não ativo, desconhecida
0080e115002164f6,Na NLT,Não ativo, desconhecida
0080e115002164f7,Na NLT,Não ativo, desconhecida
0080e115002164f8,Na NLT,Não ativo, desconhecida
0080e115002164f9,Na NLT,Não ativo, desconhecida
0080e115002164fa,Na NLT,Não ativo, desconhecida
0080e115002164fb,Na NLT,Ativo,8
0080e115002164fc,Na NLT,Ativo,8
0080e115002164fd,Na NLT,Não ativo, desconhecida
0080e115002164fe,Na NLT,Não ativo, desconhecida
0080e115002164ff,Na NLT,Não ativo, desconhecida
0080e11500216500,Na NLT,Não ativo, desconhecida
0080e11500216501,Na NLT,Não ativo, desconhecida
0080e11500216502,Na NLT,Não ativo, desconhecida
0080e11500216503,Na NLT,Não ativo, desconhecida
0080e11500216504,Na NLT,Não ativo, desconhecida
0080e11500216505,Na NLT,Não ativo, desconhecida
0080e11500216506,Na NLT,Não ativo, desconhecida
0080e11500216516,Na NLT,Não ativo, desconhecida
0080e11500216529,Na NLT,Não ativo, desconhecida
0080e1150021652e,Na NLT,Não ativo, desconhecida
0080e1150021652f,Na NLT,Não ativo, desconhecida
0080e11500216530,Na NLT,Não ativo, desconhecida
0080e11500216535,Na NLT,Não ativo, desconhecida
0080e11500216536,Na NLT,Não ativo, desconhecida
0080e11500216539,Na NLT,Não ativo, desconhecida
0080e1150021653a,Na NLT,Não ativo, desconhecida
0080e1150021653f,Na NLT,Não ativo, desconhecida
0080e11500216540,Na NLT,Não ativo, desconhecida
0080e11500216543,Na NLT,Não ativo, desconhecida
0080e11500216544,Na NLT,Não ativo, desconhecida
0080e11500216545,Na NLT,Não ativo, desconhecida
0080e11500216546,Na NLT,Não ativo, desconhecida
0080e1150021654c,Na NLT,Não ativo, desconhecida
0080e1150021654f,Na NLT,Não ativo, desconhecida
0080e11500216553,Na NLT,Não ativo, desconhecida
0080e11500216554,Na NLT,Não ativo, desconhecida
0080e11500216555,Na NLT,Não ativo, desconhecida
0080e11500216556,Na NLT,Não ativo, desconhecida
0080e1150021655a,Na NLT,Não ativo, desconhecida
0080e1150021655b,Na NLT,Não ativo, desconhecida
0080e1150021655e,Na NLT,Não ativo, desconhecida
0080e1150021655f,Na NLT,Não ativo, desconhecida
0080e11500216560,Na NLT,Não ativo, desconhecida
0080e11500216561,Na NLT,Não ativo, desconhecida
0080e11500216562,Na NLT,Não ativo, desconhecida
0080e11500216563,Na NLT,Não ativo, desconhecida
0080e11500216564,Na NLT,Não ativo, desconhecida
0080e11500216565,Na NLT,Não ativo, desconhecida
0080e11500216566,Na NLT,Não ativo, desconhecida
0080e1150021656a,Na NLT,Não ativo, desconhecida
0080e1150021656b,Na NLT,Não ativo, desconhecida
0080e11500216570,Na NLT,Não ativo, desconhecida
0080e11500216571,Na NLT,Não ativo, desconhecida
0080e11500216572,Na NLT,Não ativo, desconhecida
0080e11500216579,Na NLT,Não ativo, desconhecida
0080e1150021657c,Na NLT,Não ativo, desconhecida
0080e1150021657d,Na NLT,Não ativo, desconhecida
0080e11500216580,Na NLT,Não ativo, desconhecida
0080e11500216585,Na NLT,Não ativo, desconhecida
0080e11500216586,Na NLT,Ativo,8
0080e11500216587,Na NLT,Ativo,8
0080e11500216588,Na NLT,Não ativo, desconhecida
0080e11500216589,Na NLT,Ativo,8
0080e1150021658a,Na NLT,Não ativo, desconhecida
0080e1150021658b,Na NLT,Não ativo, desconhecida
0080e1150021658c,Na NLT,Não ativo, desconhecida
0080e1150021658d,Na NLT,Não ativo, desconhecida
0080e1150021658e,Na NLT,Não ativo, desconhecida
0080e11500216590,Na NLT,Não ativo, desconhecida
0080e11500216591,Na NLT,Não ativo, desconhecida
0080e11500216592,Na NLT,Não ativo, desconhecida
0080e11500216593,Na NLT,Não ativo, desconhecida
0080e11500216594,Na NLT,Não ativo, desconhecida
0080e11500216595,Na NLT,Não ativo, desconhecida
0080e11500216596,Na NLT,Ativo,8
0080e11500216597,Na NLT,Ativo,8
0080e11500216598,Na NLT,Não ativo, desconhecida
0080e11500216599,Na NLT,Ativo,8
0080e1150021659a,Na NLT,Ativo,8
0080e1150021659b,Na NLT,Ativo,8
0080e1150021659c,Na NLT,Ativo,8
0080e1150021659d,Na NLT,Não ativo, desconhecida
0080e1150021659e,Na NLT,Não ativo, desconhecida
0080e1150021659f,Na NLT,Não ativo, desconhecida
0080e115002165a0,Na NLT,Ativo,8
0080e115002165a2,Na NLT,Ativo,8
0080e115002165a4,Na NLT,Ativo,8
0080e115002165a5,Na NLT,Ativo,8
0080e115002165a6,Na NLT,Não ativo, desconhecida
0080e115002165a9,Na NLT,Não ativo, desconhecida
0080e115002165ab,Na NLT,Ativo,8
0080e115002165ac,Na NLT,Não ativo, desconhecida
0080e115002165ad,Na NLT,Ativo,8
0080e115002165b2,Na NLT,Não ativo, desconhecida
0080e115002165b3,Na NLT,Ativo,8
0080e115002165b4,Na NLT,Ativo,8
0080e115002165b5,Na NLT,Não ativo, desconhecida
0080e115002165b6,Na NLT,Não ativo, desconhecida
0080e115002165b7,Na NLT,Não ativo, desconhecida
0080e115002165b8,Na NLT,Não ativo, desconhecida
0080e115002165b9,Na NLT,Ativo,8
0080e115002165ba,Na NLT,Não ativo, desconhecida
0080e115002165bc,Na NLT,Não ativo, desconhecida
0080e115002165bd,Na NLT,Não ativo, desconhecida
0080e115002165be,Na NLT,Não ativo, desconhecida
0080e115002165bf,Na NLT,Ativo,8
0080e115002165c0,Na NLT,Ativo,8
0080e115002165c1,Na NLT,Ativo,8
0080e115002165c3,Na NLT,Não ativo, desconhecida
0080e115002165c4,Na NLT,Ativo,8
0080e115002165c5,Na NLT,Não ativo, desconhecida
0080e115002165c6,Na NLT,Não ativo, desconhecida
0080e115002165c7,Na NLT,Ativo,8
0080e115002165c8,Na NLT,Não ativo, desconhecida
0080e115002165c9,Na NLT,Não ativo,8
0080e115002165ca,Na NLT,Não ativo, desconhecida
0080e115002165cb,Na NLT,Ativo,8
0080e115002165cc,Na NLT,Ativo,8
0080e115002165cd,Na NLT,Não ativo, desconhecida
0080e115002165ce,Na NLT,Ativo, desconhecida
0080e115002165cf,Na NLT,Não ativo, desconhecida
0080e115002165d0,Na NLT,Não ativo, desconhecida
0080e115002165d1,Na NLT,Não ativo, desconhecida
0080e115002165d3,Na NLT,Não ativo, desconhecida
0080e115002165d4,Na NLT,Não ativo, desconhecida
0080e115002165d5,Na NLT,Não ativo, desconhecida
0080e115002165d6,Na NLT,Não ativo, desconhecida
0080e115002165d7,Na NLT,Não ativo, desconhecida
0080e115002165d8,Na NLT,Não ativo, desconhecida
0080e115002165d9,Na NLT,Ativo,8
0080e115002165da,Na NLT,Não ativo, desconhecida
0080e115002165db,Na NLT,Não ativo, desconhecida
0080e115002165dc,Na NLT,Não ativo, desconhecida
0080e115002165df,Na NLT,Não ativo, desconhecida
0080e115002165e0,Na NLT,Não ativo, desconhecida
0080e115002165e1,Na NLT,Não ativo, desconhecida
0080e115002165e6,Na NLT,Não ativo, desconhecida
0080e115002165ee,Na NLT,Não ativo, desconhecida
0080e115002165f0,Na NLT,Não ativo, desconhecida
0080e115002165f1,Na NLT,Não ativo, desconhecida
0080e115002165f2,Na NLT,Não ativo, desconhecida
0080e115002165f3,Na NLT,Não ativo, desconhecida
0080e115002165f4,Na NLT,Não ativo, desconhecida
0080e115002165fd,Na NLT,Não ativo, desconhecida
0080e11500216603,Na NLT,Não ativo, desconhecida
0080e11500216604,Na NLT,Não ativo, desconhecida
0080e1150021660a,Na NLT,Não ativo, desconhecida
0080e1150021660c,Na NLT,Não ativo, desconhecida
0080e11500216611,Na NLT,Não ativo, desconhecida
0080e11500216612,Na NLT,Não ativo, desconhecida
0080e11500216613,Na NLT,Não ativo, desconhecida
0080e1150021661c,Fora da NLT,Não ativo, desconhecida
0080e1150021661e,Na NLT,Não ativo, desconhecida
0080e1150021661f,Na NLT,Não ativo, desconhecida
0080e11500216627,Na NLT,Ativo,8
0080e11500216628,Na NLT,Ativo,8
0080e11500216629,Na NLT,Não ativo, desconhecida
0080e1150021662a,Na NLT,Não ativo, desconhecida
0080e11500216641,Na NLT,Não ativo, desconhecida
0080e11500216642,Na NLT,Não ativo, desconhecida
0080e11500216646,Na NLT,Não ativo, desconhecida
0080e11500216647,Na NLT,Não ativo, desconhecida
0080e11500216648,Na NLT,Não ativo, desconhecida
0080e11500216649,Na NLT,Não ativo, desconhecida
0080e1150021664b,Fora da NLT,Não ativo, desconhecida
0080e1150021664c,Na NLT,Não ativo, desconhecida
0080e1150021664d,Na NLT,Não ativo, desconhecida
0080e11500216656,Na NLT,Ativo,8
0080e11500216657,Na NLT,Não ativo, desconhecida
0080e11500216658,Na NLT,Não ativo, desconhecida
0080e11500216659,Na NLT,Não ativo, desconhecida
0080e1150021665e,Na NLT,Não ativo, desconhecida
0080e1150021665f,Na NLT,Não ativo, desconhecida
0080e11500216660,Na NLT,Não ativo, desconhecida
0080e11500216661,Na NLT,Não ativo, desconhecida
0080e11500216662,Na NLT,Não ativo, desconhecida
0080e11500216663,Na NLT,Ativo,8
0080e11500216668,Fora da NLT,Não ativo, desconhecida
0080e11500216669,Na NLT,Não ativo, desconhecida
0080e1150021666a,Na NLT,Não ativo, desconhecida
0080e1150021666b,Na NLT,Não ativo, desconhecida
0080e1150021666c,Na NLT,Não ativo, desconhecida
0080e1150021666d,Na NLT,Não ativo, desconhecida
0080e1150021666e,Na NLT,Não ativo, desconhecida
0080e11500216670,Na NLT,Não ativo, desconhecida
0080e11500216671,Na NLT,Não ativo, desconhecida
0080e11500216672,Na NLT,Não ativo, desconhecida
0080e11500216673,Na NLT,Não ativo, desconhecida
0080e11500216674,Na NLT,Não ativo, desconhecida
0080e11500216675,Na NLT,Não ativo, desconhecida
0080e11500216676,Na NLT,Não ativo, desconhecida
0080e11500216677,Na NLT,Não ativo, desconhecida
0080e11500216678,Na NLT,Não ativo, desconhecida
0080e1150021667a,Na NLT,Não ativo, desconhecida
0080e1150021667b,Na NLT,Não ativo, desconhecida
0080e1150021667c,Na NLT,Não ativo, desconhecida
0080e1150021667d,Na NLT,Não ativo, desconhecida
0080e1150021667e,Na NLT,Não ativo, desconhecida
0080e1150021667f,Na NLT,Não ativo, desconhecida
0080e11500216680,Na NLT,Não ativo, desconhecida
0080e11500216685,Na NLT,Não ativo, desconhecida
0080e11500216692,Na NLT,Não ativo, desconhecida
0080e11500216699,Na NLT,Ativo,8
0080e1150021669a,Na NLT,Não ativo, desconhecida
0080e1150021669b,Na NLT,Não ativo, desconhecida
0080e1150021669c,Na NLT,Não ativo, desconhecida
0080e115002166a2,Na NLT,Ativo,8
0080e115002166a3,Na NLT,Não ativo, desconhecida
0080e115002166a4,Na NLT,Ativo,8
0080e115002166a5,Na NLT,Não ativo, desconhecida
0080e115002166a6,Na NLT,Não ativo, desconhecida
0080e115002166a7,Na NLT,Não ativo, desconhecida
0080e115002166a9,Na NLT,Não ativo, desconhecida
0080e115002166aa,Na NLT,Ativo,8
0080e115002166ab,Na NLT,Não ativo, desconhecida
0080e115002166ac,Na NLT,Não ativo, desconhecida
0080e115002166ad,Na NLT,Não ativo, desconhecida
0080e115002166ae,Na NLT,Não ativo, desconhecida
0080e115002166af,Na NLT,Não ativo, desconhecida
0080e115002166b0,Na NLT,Não ativo, desconhecida
0080e115002166b5,Fora da NLT,Não ativo, desconhecida
0080e115002166b6,Na NLT,Não ativo, desconhecida
0080e115002166b7,Na NLT,Não ativo, desconhecida
0080e115002166b8,Na NLT,Não ativo, desconhecida
0080e115002166b9,Na NLT,Ativo,8
0080e115002166ba,Fora da NLT,Não ativo, desconhecida
0080e115002166bb,Na NLT,Não ativo, desconhecida
0080e115002166bc,Na NLT,Não ativo, desconhecida
0080e115002166bd,Na NLT,Ativo,8
0080e115002166be,Na NLT,Não ativo, desconhecida
0080e115002166c1,Na NLT,Não ativo, desconhecida
0080e115002166c3,Na NLT,Não ativo, desconhecida
0080e115002166e5,Na NLT,Não ativo, desconhecida
0080e115002166e6,Na NLT,Não ativo, desconhecida
0080e115002166e7,Na NLT,Não ativo, desconhecida
0080e115002166e8,Na NLT,Não ativo, desconhecida
0080e115002166e9,Na NLT,Não ativo, desconhecida
0080e115002166f2,Na NLT,Não ativo, desconhecida
0080e115002166f3,Na NLT,Não ativo, desconhecida
0080e115002166f4,Na NLT,Não ativo, desconhecida
0080e115002166f5,Na NLT,Não ativo, desconhecida
0080e115002166f6,Fora da NLT,Não ativo, desconhecida
0080e115002166f8,Na NLT,Não ativo, desconhecida
0080e115002166f9,Na NLT,Não ativo, desconhecida
0080e115002166fa,Na NLT,Não ativo, desconhecida
0080e115002166fb,Na NLT,Não ativo, desconhecida
0080e115002166fd,Na NLT,Não ativo, desconhecida
0080e115002166fe,Na NLT,Não ativo, desconhecida
0080e115002166ff,Na NLT,Não ativo, desconhecida
0080e11500216700,Na NLT,Não ativo, desconhecida
0080e11500216701,Na NLT,Não ativo, desconhecida
0080e11500216702,Na NLT,Não ativo, desconhecida
0080e1150021670c,Na NLT,Não ativo, desconhecida
0080e11500216718,Na NLT,Não ativo, desconhecida
0080e1150021671e,Na NLT,Não ativo, desconhecida
0080e11500216722,Na NLT,Não ativo, desconhecida
0080e11500216723,Na NLT,Ativo,8
0080e11500216724,Na NLT,Não ativo, desconhecida
0080e11500216727,Na NLT,Não ativo, desconhecida
0080e11500216728,Na NLT,Não ativo, desconhecida
0080e11500216729,Na NLT,Não ativo, desconhecida
0080e1150021672a,Na NLT,Não ativo, desconhecida
0080e1150021672b,Na NLT,Não ativo, desconhecida
0080e1150021672c,Na NLT,Não ativo, desconhecida
0080e1150021672d,Na NLT,Não ativo, desconhecida
0080e1150021672f,Na NLT,Não ativo, desconhecida
0080e11500216730,Na NLT,Não ativo, desconhecida
0080e11500216731,Na NLT,Não ativo, desconhecida
0080e11500216736,Na NLT,Não ativo, desconhecida
0080e11500216737,Na NLT,Ativo,8
0080e11500216738,Na NLT,Não ativo, desconhecida
0080e11500216739,Na NLT,Não ativo, desconhecida
0080e1150021673a,Na NLT,Não ativo, desconhecida
0080e1150021673b,Na NLT,Ativo,8
0080e1150021673c,Na NLT,Não ativo, desconhecida
0080e1150021673d,Na NLT,Não ativo, desconhecida
0080e1150021673e,Na NLT,Não ativo, desconhecida
0080e1150021673f,Na NLT,Não ativo, desconhecida
0080e11500216740,Na NLT,Ativo,8
0080e11500216741,Na NLT,Não ativo, desconhecida
0080e11500216744,Na NLT,Não ativo, desconhecida
0080e11500216747,Na NLT,Não ativo,8
0080e11500216748,Na NLT,Não ativo, desconhecida
0080e11500216749,Na NLT,Não ativo, desconhecida
0080e1150021674a,Na NLT,Não ativo, desconhecida
0080e1150021674b,Na NLT,Não ativo, desconhecida
0080e1150021674c,Na NLT,Não ativo, desconhecida
0080e1150021674d,Na NLT,Não ativo, desconhecida
0080e1150021674f,Na NLT,Não ativo, desconhecida
0080e11500216750,Na NLT,Não ativo, desconhecida
0080e11500216751,Na NLT,Não ativo, desconhecida
0080e11500216752,Na NLT,Não ativo, desconhecida
0080e11500216753,Na NLT,Não ativo, desconhecida
0080e11500216754,Na NLT,Não ativo, desconhecida
0080e11500216755,Na NLT,Não ativo, desconhecida
0080e1150021675a,Na NLT,Não ativo, desconhecida
0080e1150021675e,Na NLT,Não ativo, desconhecida
0080e1150021675f,Na NLT,Não ativo, desconhecida
0080e11500216762,Na NLT,Ativo,8
0080e11500216764,Na NLT,Não ativo, desconhecida
0080e11500216765,Na NLT,Não ativo, desconhecida
0080e11500216766,Na NLT,Não ativo, desconhecida
0080e11500216767,Na NLT,Não ativo, desconhecida
0080e11500216768,Na NLT,Não ativo, desconhecida
0080e11500216769,Na NLT,Não ativo, desconhecida
0080e1150021676b,Na NLT,Não ativo, desconhecida
0080e1150021676c,Na NLT,Não ativo, desconhecida
0080e11500216772,Na NLT,Não ativo, desconhecida
0080e11500216773,Na NLT,Não ativo, desconhecida
0080e11500216774,Na NLT,Não ativo, desconhecida
0080e11500216775,Na NLT,Não ativo, desconhecida
0080e11500216776,Na NLT,Não ativo, desconhecida
0080e11500216777,Na NLT,Não ativo, desconhecida
0080e11500216778,Na NLT,Não ativo, desconhecida
0080e1150021677a,Na NLT,Não ativo, desconhecida
0080e1150021677b,Na NLT,Não ativo, desconhecida
0080e1150021677c,Na NLT,Não ativo, desconhecida
0080e1150021677d,Na NLT,Não ativo, desconhecida
0080e1150021679e,Na NLT,Não ativo, desconhecida
